Glb_cost, Shm_cost, l2_cost, Reg_cost, PE_cost, Clk_cost, Static_cost
100, 6, 20, 2, 1, 1, 150

vgg16, , , , , , , , , , , , , , vgg16
conv/fc, m_n_k, cycle, inst, l1d_cache_access, l1c_cache_access, l2cache_access, mem_read_global, mem_write_global, fp_access, sp_access, reg_read, reg_write, shared_mem_access, Glb, Shm, Reg, PE, Clk, Glb_energy, Shm_energy, Reg_energy, PE_energy, Clk_energy
[1  128  28  28] [128  128  3  3] [1  128  28  28] [1  1] [1  1] 4 0 , 50176_128_288, 180965.0, 212043776.0, 2609152.0, 0.0, 2609152.0, 1806336.0, 802816.0, 16156672.0, 301557760.0, 642353152.0, 440210272.0, 622976.0, 2609152.0, 3232128.0, 33830107, 9928576, 180965.0, 260915200.0, 71575808.0, 67660214, 9928576, 180965.0, 
[1  128  28  28] [512  128  1  1] [1  512  28  28] [1  1] [0  0] 4 0 , 50176_512_32, 250349.0, 354788352.0, 4014080.0, 0.0, 3688960.0, 477696.0, 3211264.0, 13246464.0, 545513472.0, 775118848.0, 401599936.0, 901120.0, 3688960.0, 4915200.0, 36772462, 17461248, 250349.0, 368896000.0, 103270400.0, 73544924, 17461248, 250349.0, 
[1  512  28  28] [256  512  1  1] [1  256  28  28] [1  1] [0  0] 4 0 , 50176_256_128, 180516.0, 247466144.0, 3211264.0, 0.0, 2651732.0, 1046100.0, 1605632.0, 13045760.0, 361668608.0, 618168320.0, 371717824.0, 643072.0, 2651732.0, 3854336.0, 30933942, 11709824, 180516.0, 265173200.0, 76160656.0, 61867884, 11709824, 180516.0, 
[1  256  28  28] [256  256  3  3] [1  256  14  14] [2  2] [1  1] 4 0 , 12544_256_576, 174674.0, 166082560.0, 2207744.0, 0.0, 2207744.0, 1806336.0, 401408.0, 14500864.0, 231261184.0, 543355904.0, 394878304.0, 476544.0, 2207744.0, 2684288.0, 29319819, 7680064, 174674.0, 220774400.0, 60260608.0, 58639638, 7680064, 174674.0, 
[1  256  14  14] [1024  256  1  1] [1  1024  14  14] [1  1] [0  0] 4 0 , 12544_1024_64, 133283.0, 177071104.0, 2408448.0, 0.0, 2333184.0, 727552.0, 1605632.0, 6623232.0, 273158144.0, 387760128.0, 263211936.0, 446336.0, 2333184.0, 2854784.0, 20342877, 8743168, 133283.0, 233318400.0, 63792384.0, 40685754, 8743168, 133283.0, 
[1  512  28  28] [1024  512  1  1] [1  1024  14  14] [2  2] [0  0] 4 0 , 12544_1024_128, 187123.0, 245135456.0, 3211264.0, 0.0, 3063548.0, 1457916.0, 1605632.0, 13045760.0, 361668608.0, 618168320.0, 423927168.0, 645120.0, 3063548.0, 3856384.0, 32565484, 11709824, 187123.0, 306354800.0, 84409264.0, 65130968, 11709824, 187123.0, 
[1  1024  14  14] [256  1024  1  1] [1  256  14  14] [1  1] [0  0] 4 0 , 12544_256_256, 91339.0, 91069440.0, 1204224.0, 0.0, 1204224.0, 802816.0, 401408.0, 6472704.0, 130658304.0, 265631744.0, 192082912.0, 266240.0, 1204224.0, 1470464.0, 14303583, 4285344, 91339.0, 120422400.0, 32907264.0, 28607166, 4285344, 91339.0, 
[1  256  14  14] [256  256  3  3] [1  256  14  14] [1  1] [1  1] 4 0 , 12544_256_576, 174674.0, 166082560.0, 2207744.0, 0.0, 2207744.0, 1806336.0, 401408.0, 14500864.0, 231261184.0, 543355904.0, 394878304.0, 476544.0, 2207744.0, 2684288.0, 29319819, 7680064, 174674.0, 220774400.0, 60260608.0, 58639638, 7680064, 174674.0, 
[1  256  14  14] [1024  256  1  1] [1  1024  14  14] [1  1] [0  0] 4 0 , 12544_1024_64, 133283.0, 177071104.0, 2408448.0, 0.0, 2333184.0, 727552.0, 1605632.0, 6623232.0, 273158144.0, 387760128.0, 263211936.0, 446336.0, 2333184.0, 2854784.0, 20342877, 8743168, 133283.0, 233318400.0, 63792384.0, 40685754, 8743168, 133283.0, 
[1  1024  14  14] [256  1024  1  1] [1  256  14  14] [1  1] [0  0] 4 0 , 12544_256_256, 91339.0, 91069440.0, 1204224.0, 0.0, 1204224.0, 802816.0, 401408.0, 6472704.0, 130658304.0, 265631744.0, 192082912.0, 266240.0, 1204224.0, 1470464.0, 14303583, 4285344, 91339.0, 120422400.0, 32907264.0, 28607166, 4285344, 91339.0, 
[1  256  14  14] [256  256  3  3] [1  256  14  14] [1  1] [1  1] 4 0 , 12544_256_576, 174674.0, 166082560.0, 2207744.0, 0.0, 2207744.0, 1806336.0, 401408.0, 14500864.0, 231261184.0, 543355904.0, 394878304.0, 476544.0, 2207744.0, 2684288.0, 29319819, 7680064, 174674.0, 220774400.0, 60260608.0, 58639638, 7680064, 174674.0, 
[1  256  14  14] [1024  256  1  1] [1  1024  14  14] [1  1] [0  0] 4 0 , 12544_1024_64, 133283.0, 177071104.0, 2408448.0, 0.0, 2333184.0, 727552.0, 1605632.0, 6623232.0, 273158144.0, 387760128.0, 263211936.0, 446336.0, 2333184.0, 2854784.0, 20342877, 8743168, 133283.0, 233318400.0, 63792384.0, 40685754, 8743168, 133283.0, 
[1  1024  14  14] [256  1024  1  1] [1  256  14  14] [1  1] [0  0] 4 0 , 12544_256_256, 91339.0, 91069440.0, 1204224.0, 0.0, 1204224.0, 802816.0, 401408.0, 6472704.0, 130658304.0, 265631744.0, 192082912.0, 266240.0, 1204224.0, 1470464.0, 14303583, 4285344, 91339.0, 120422400.0, 32907264.0, 28607166, 4285344, 91339.0, 
[1  256  14  14] [256  256  3  3] [1  256  14  14] [1  1] [1  1] 4 0 , 12544_256_576, 174674.0, 166082560.0, 2207744.0, 0.0, 2207744.0, 1806336.0, 401408.0, 14500864.0, 231261184.0, 543355904.0, 394878304.0, 476544.0, 2207744.0, 2684288.0, 29319819, 7680064, 174674.0, 220774400.0, 60260608.0, 58639638, 7680064, 174674.0, 
[1  256  14  14] [1024  256  1  1] [1  1024  14  14] [1  1] [0  0] 4 0 , 12544_1024_64, 133283.0, 177071104.0, 2408448.0, 0.0, 2333184.0, 727552.0, 1605632.0, 6623232.0, 273158144.0, 387760128.0, 263211936.0, 446336.0, 2333184.0, 2854784.0, 20342877, 8743168, 133283.0, 233318400.0, 63792384.0, 40685754, 8743168, 133283.0, 
[1  1024  14  14] [256  1024  1  1] [1  256  14  14] [1  1] [0  0] 4 0 , 12544_256_256, 91339.0, 91069440.0, 1204224.0, 0.0, 1204224.0, 802816.0, 401408.0, 6472704.0, 130658304.0, 265631744.0, 192082912.0, 266240.0, 1204224.0, 1470464.0, 14303583, 4285344, 91339.0, 120422400.0, 32907264.0, 28607166, 4285344, 91339.0, 
[1  256  14  14] [256  256  3  3] [1  256  14  14] [1  1] [1  1] 4 0 , 12544_256_576, 174674.0, 166082560.0, 2207744.0, 0.0, 2207744.0, 1806336.0, 401408.0, 14500864.0, 231261184.0, 543355904.0, 394878304.0, 476544.0, 2207744.0, 2684288.0, 29319819, 7680064, 174674.0, 220774400.0, 60260608.0, 58639638, 7680064, 174674.0, 
[1  256  14  14] [1024  256  1  1] [1  1024  14  14] [1  1] [0  0] 4 0 , 12544_1024_64, 133283.0, 177071104.0, 2408448.0, 0.0, 2333184.0, 727552.0, 1605632.0, 6623232.0, 273158144.0, 387760128.0, 263211936.0, 446336.0, 2333184.0, 2854784.0, 20342877, 8743168, 133283.0, 233318400.0, 63792384.0, 40685754, 8743168, 133283.0, 
[1  1024  14  14] [256  1024  1  1] [1  256  14  14] [1  1] [0  0] 4 0 , 12544_256_256, 91339.0, 91069440.0, 1204224.0, 0.0, 1204224.0, 802816.0, 401408.0, 6472704.0, 130658304.0, 265631744.0, 192082912.0, 266240.0, 1204224.0, 1470464.0, 14303583, 4285344, 91339.0, 120422400.0, 32907264.0, 28607166, 4285344, 91339.0, 
[1  256  14  14] [256  256  3  3] [1  256  14  14] [1  1] [1  1] 4 0 , 12544_256_576, 174674.0, 166082560.0, 2207744.0, 0.0, 2207744.0, 1806336.0, 401408.0, 14500864.0, 231261184.0, 543355904.0, 394878304.0, 476544.0, 2207744.0, 2684288.0, 29319819, 7680064, 174674.0, 220774400.0, 60260608.0, 58639638, 7680064, 174674.0, 
[1  256  14  14] [1024  256  1  1] [1  1024  14  14] [1  1] [0  0] 4 0 , 12544_1024_64, 133283.0, 177071104.0, 2408448.0, 0.0, 2333184.0, 727552.0, 1605632.0, 6623232.0, 273158144.0, 387760128.0, 263211936.0, 446336.0, 2333184.0, 2854784.0, 20342877, 8743168, 133283.0, 233318400.0, 63792384.0, 40685754, 8743168, 133283.0, 
[1  1024  14  14] [512  1024  1  1] [1  512  14  14] [1  1] [0  0] 4 0 , 12544_512_256, 151894.0, 182138880.0, 2408448.0, 0.0, 2408448.0, 1605632.0, 802816.0, 12945408.0, 261316608.0, 531263488.0, 384233952.0, 525824.0, 2408448.0, 2934272.0, 28609295, 8570688, 151894.0, 240844800.0, 65774592.0, 57218590, 8570688, 151894.0, 
[1  512  14  14] [512  512  3  3] [1  512  7  7] [2  2] [1  1] 4 0 , 3136_512_1152, 213971.0, 153597440.0, 2025472.0, 0.0, 2025472.0, 1824768.0, 200704.0, 14771200.0, 210380800.0, 532238336.0, 385220896.0, 479168.0, 2025472.0, 2504640.0, 28670601, 7036000, 213971.0, 202547200.0, 55537280.0, 57341202, 7036000, 213971.0, 
[1  512  7  7] [2048  512  1  1] [1  2048  7  7] [1  1] [0  0] 4 0 , 3136_2048_128, 97215.0, 124538880.0, 1613824.0, 0.0, 1608704.0, 805888.0, 802816.0, 6656000.0, 184524800.0, 315375616.0, 223648256.0, 327488.0, 1608704.0, 1941312.0, 16844496, 5974400, 97215.0, 160870400.0, 43821952.0, 33688992, 5974400, 97215.0, 
[1  1024  14  14] [2048  1024  1  1] [1  2048  7  7] [2  2] [0  0] 4 0 , 3136_2048_256, 150846.0, 185743360.0, 2424832.0, 0.0, 2424832.0, 1622016.0, 802816.0, 13209600.0, 266649600.0, 542072832.0, 389122752.0, 532288.0, 2424832.0, 2957120.0, 29099862, 8745600, 150846.0, 242483200.0, 66239360.0, 58199724, 8745600, 150846.0, 
[1  2048  7  7] [512  2048  1  1] [1  512  7  7] [1  1] [0  0] 4 0 , 3136_512_512, 104430.0, 77053440.0, 1011712.0, 0.0, 1011712.0, 811008.0, 200704.0, 6579200.0, 107724800.0, 248866816.0, 179533888.0, 259040.0, 1011712.0, 1270752.0, 13387522, 3572000, 104430.0, 101171200.0, 27858752.0, 26775044, 3572000, 104430.0, 
[1  512  7  7] [512  512  3  3] [1  512  7  7] [1  1] [1  1] 4 0 , 3136_512_1152, 213971.0, 153597440.0, 2025472.0, 0.0, 2025472.0, 1824768.0, 200704.0, 14771200.0, 210380800.0, 532238336.0, 385220896.0, 479168.0, 2025472.0, 2504640.0, 28670601, 7036000, 213971.0, 202547200.0, 55537280.0, 57341202, 7036000, 213971.0, 
[1  512  7  7] [2048  512  1  1] [1  2048  7  7] [1  1] [0  0] 4 0 , 3136_2048_128, 97215.0, 124538880.0, 1613824.0, 0.0, 1608704.0, 805888.0, 802816.0, 6656000.0, 184524800.0, 315375616.0, 223648256.0, 327488.0, 1608704.0, 1941312.0, 16844496, 5974400, 97215.0, 160870400.0, 43821952.0, 33688992, 5974400, 97215.0, 
[1  2048  7  7] [512  2048  1  1] [1  512  7  7] [1  1] [0  0] 4 0 , 3136_512_512, 104430.0, 77053440.0, 1011712.0, 0.0, 1011712.0, 811008.0, 200704.0, 6579200.0, 107724800.0, 248866816.0, 179533888.0, 259040.0, 1011712.0, 1270752.0, 13387522, 3572000, 104430.0, 101171200.0, 27858752.0, 26775044, 3572000, 104430.0, 
[1  512  7  7] [512  512  3  3] [1  512  7  7] [1  1] [1  1] 4 0 , 3136_512_1152, 213971.0, 153597440.0, 2025472.0, 0.0, 2025472.0, 1824768.0, 200704.0, 14771200.0, 210380800.0, 532238336.0, 385220896.0, 479168.0, 2025472.0, 2504640.0, 28670601, 7036000, 213971.0, 202547200.0, 55537280.0, 57341202, 7036000, 213971.0, 
[1  512  7  7] [2048  512  1  1] [1  2048  7  7] [1  1] [0  0] 4 0 , 3136_2048_128, 97215.0, 124538880.0, 1613824.0, 0.0, 1608704.0, 805888.0, 802816.0, 6656000.0, 184524800.0, 315375616.0, 223648256.0, 327488.0, 1608704.0, 1941312.0, 16844496, 5974400, 97215.0, 160870400.0, 43821952.0, 33688992, 5974400, 97215.0, 
[1  2048] [1000  2048] [1  1000] [] [] 8 1 , 64_1000_1024, 93394.0, 11008000.0, 104768.0, 0.0, 104768.0, 96768.0, 8000.0, 1050624.0, 15184384.0, 37973760.0, 23256736.0, 87808.0, 104768.0, 192576.0, 1913453, 507344, 93394.0, 10476800.0, 3250816.0, 3826906, 507344, 93394.0, 

 SUM , , 11560972.0, 15304823952.0, 160780608.0, 0.0, 149484460.0, 60564588.0, 88919872.0, 820406272.0, 22681559552.0, 38668758784.0, 22606222016.0, 40819072.0, 149484460.0, 201599680.0, 1914843150, 734436432, 11560972.0, 14948446000.0, 4199287280.0, 3829686300, 734436432, 11560972.0, 

inceptionv3, , , , , , , , , , , , , , inceptionv3
conv/fc, m_n_k, cycle, inst, l1d_cache_access, l1c_cache_access, l2cache_access, mem_read_global, mem_write_global, fp_access, sp_access, reg_read, reg_write, shared_mem_access, Glb, Shm, Reg, PE, Clk, Glb_energy, Shm_energy, Reg_energy, PE_energy, Clk_energy
[1  3  299  299] [32  3  3  3] [1  32  149  149] [2  2] [0  0] 8 0 , 1411344_32_16, 1063156.0, 2369110144.0, 7409584.0, 0.0, 7059280.0, 1413904.0, 5645376.0, 93156096.0, 3602035584.0, 5154636416.0, 2488918784.0, 6072288.0, 7059280.0, 13481872.0, 238861100, 115474740, 1063156.0, 705928000.0, 222076832.0, 477722200, 115474740, 1063156.0, 
[1  32  149  149] [32  32  3  3] [1  32  147  147] [1  1] [0  0] 8 0 , 1382976_32_144, 2459915.0, 4093189248.0, 21090528.0, 0.0, 18165336.0, 12633432.0, 5531904.0, 268309760.0, 5864089600.0, 11274540544.0, 5627194048.0, 11476576.0, 18165336.0, 32567104.0, 528179206, 191637480, 2459915.0, 1816533600.0, 558709344.0, 1056358412, 191637480, 2459915.0, 
[1  32  147  147] [64  32  3  3] [1  64  147  147] [1  1] [1  1] 8 0 , 1382976_64_144, 2568226.0, 4126709448.0, 29734272.0, 0.0, 24584224.0, 13520416.0, 11063808.0, 268309760.0, 5930475520.0, 11371353344.0, 5768747456.0, 11476576.0, 24584224.0, 41210848.0, 535628150, 193712040, 2568226.0, 2458422400.0, 738949568.0, 1071256300, 193712040, 2568226.0, 
[1  64  73  73] [80  64  1  1] [1  80  73  73] [1  1] [0  0] 8 0 , 341056_80_32, 329878.0, 590567616.0, 4519072.0, 0.0, 4105472.0, 694912.0, 3410560.0, 22513920.0, 905332480.0, 1285680768.0, 660579552.0, 1516384.0, 4105472.0, 6035456.0, 60820635, 28995200, 329878.0, 410547200.0, 118322176.0, 121641270, 28995200, 329878.0, 
[1  80  73  73] [192  80  3  3] [1  192  71  71] [1  1] [0  0] 4 0 , 322624_192_184, 1376592.0, 1938842856.0, 22423616.0, 0.0, 20150709.0, 12407733.0, 7742976.0, 125202944.0, 2805449472.0, 5355326976.0, 3476663552.0, 5389408.0, 20150709.0, 27813024.0, 275999704, 91582888, 1376592.0, 2015070900.0, 569892324.0, 551999408, 91582888, 1376592.0, 
[1  192  35  35] [64  192  1  1] [1  64  35  35] [1  1] [0  0] 4 0 , 78400_64_48, 79818.0, 134234752.0, 980096.0, 0.0, 877760.0, 250560.0, 627200.0, 5178624.0, 204006400.0, 291728640.0, 161448192.0, 338496.0, 877760.0, 1318592.0, 14161776, 6537032, 79818.0, 87776000.0, 25466752.0, 28323552, 6537032, 79818.0, 
[1  192  35  35] [48  192  1  1] [1  48  35  35] [1  1] [0  0] 4 0 , 78400_48_48, 76636.0, 133140448.0, 793872.0, 0.0, 717120.0, 246720.0, 470400.0, 5178624.0, 202123264.0, 289139328.0, 160436320.0, 338496.0, 717120.0, 1132368.0, 14049239, 6478184, 76636.0, 71712000.0, 21136608.0, 28098478, 6478184, 76636.0, 
[1  48  35  35] [64  48  5  5] [1  64  35  35] [1  1] [2  2] 4 0 , 78400_64_304, 249544.0, 327269960.0, 2862208.0, 0.0, 2862121.0, 2234921.0, 627200.0, 25265408.0, 462309888.0, 991939328.0, 607735424.0, 976112.0, 2862121.0, 3838320.0, 49989836, 15236728, 249544.0, 286212100.0, 80272340.0, 99979672, 15236728, 249544.0, 
[1  192  35  35] [64  192  1  1] [1  64  35  35] [1  1] [0  0] 4 0 , 78400_64_48, 79818.0, 134234752.0, 980096.0, 0.0, 877760.0, 250560.0, 627200.0, 5178624.0, 204006400.0, 291728640.0, 161448192.0, 338496.0, 877760.0, 1318592.0, 14161776, 6537032, 79818.0, 87776000.0, 25466752.0, 28323552, 6537032, 79818.0, 
[1  64  35  35] [96  64  3  3] [1  96  35  35] [1  1] [1  1] 4 0 , 78400_96_144, 177188.0, 236907928.0, 2176032.0, 0.0, 1814728.0, 873928.0, 940800.0, 15222016.0, 342573824.0, 652034304.0, 345150272.0, 658528.0, 1814728.0, 2834560.0, 31162018, 11181120, 177188.0, 181472800.0, 53301920.0, 62324036, 11181120, 177188.0, 
[1  96  35  35] [96  96  3  3] [1  96  35  35] [1  1] [1  1] 4 0 , 78400_96_216, 225150.0, 282896608.0, 3068144.0, 0.0, 2817663.0, 1876863.0, 940800.0, 20243712.0, 405501952.0, 825596160.0, 518215648.0, 821984.0, 2817663.0, 3890128.0, 41994119, 13304552, 225150.0, 281766300.0, 79694028.0, 83988238, 13304552, 225150.0, 
[1  192  35  35] [32  192  1  1] [1  32  35  35] [1  1] [0  0] 4 0 , 78400_32_48, 73058.0, 132046144.0, 607648.0, 0.0, 556480.0, 242880.0, 313600.0, 5178624.0, 200240128.0, 286550016.0, 158846688.0, 337104.0, 556480.0, 944752.0, 13918647, 6419336, 73058.0, 55648000.0, 16798112.0, 27837294, 6419336, 73058.0, 
[1  256  35  35] [64  256  1  1] [1  64  35  35] [1  1] [0  0] 4 0 , 78400_64_64, 81993.0, 134517888.0, 1097728.0, 0.0, 961280.0, 334080.0, 627200.0, 5178624.0, 204320256.0, 291885568.0, 171772096.0, 342608.0, 961280.0, 1440336.0, 14489302, 6546840, 81993.0, 96128000.0, 27867616.0, 28978604, 6546840, 81993.0, 
[1  256  35  35] [48  256  1  1] [1  48  35  35] [1  1] [0  0] 4 0 , 78400_48_64, 78601.0, 133372416.0, 901696.0, 0.0, 799360.0, 328960.0, 470400.0, 5178624.0, 202437120.0, 289296256.0, 170718976.0, 342624.0, 799360.0, 1244320.0, 14375476, 6487992, 78601.0, 79936000.0, 23453120.0, 28750952, 6487992, 78601.0, 
[1  48  35  35] [64  48  5  5] [1  64  35  35] [1  1] [2  2] 4 0 , 78400_64_304, 249544.0, 327269960.0, 2862208.0, 0.0, 2862121.0, 2234921.0, 627200.0, 25265408.0, 462309888.0, 991939328.0, 607735424.0, 976112.0, 2862121.0, 3838320.0, 49989836, 15236728, 249544.0, 286212100.0, 80272340.0, 99979672, 15236728, 249544.0, 
[1  256  35  35] [64  256  1  1] [1  64  35  35] [1  1] [0  0] 4 0 , 78400_64_64, 81993.0, 134517888.0, 1097728.0, 0.0, 961280.0, 334080.0, 627200.0, 5178624.0, 204320256.0, 291885568.0, 171772096.0, 342608.0, 961280.0, 1440336.0, 14489302, 6546840, 81993.0, 96128000.0, 27867616.0, 28978604, 6546840, 81993.0, 
[1  64  35  35] [96  64  3  3] [1  96  35  35] [1  1] [1  1] 4 0 , 78400_96_144, 177188.0, 236907928.0, 2176032.0, 0.0, 1814728.0, 873928.0, 940800.0, 15222016.0, 342573824.0, 652034304.0, 345150272.0, 658528.0, 1814728.0, 2834560.0, 31162018, 11181120, 177188.0, 181472800.0, 53301920.0, 62324036, 11181120, 177188.0, 
[1  96  35  35] [96  96  3  3] [1  96  35  35] [1  1] [1  1] 4 0 , 78400_96_216, 225150.0, 282896608.0, 3068144.0, 0.0, 2817663.0, 1876863.0, 940800.0, 20243712.0, 405501952.0, 825596160.0, 518215648.0, 821984.0, 2817663.0, 3890128.0, 41994119, 13304552, 225150.0, 281766300.0, 79694028.0, 83988238, 13304552, 225150.0, 
[1  256  35  35] [64  256  1  1] [1  64  35  35] [1  1] [0  0] 4 0 , 78400_64_64, 81993.0, 134517888.0, 1097728.0, 0.0, 961280.0, 334080.0, 627200.0, 5178624.0, 204320256.0, 291885568.0, 171772096.0, 342608.0, 961280.0, 1440336.0, 14489302, 6546840, 81993.0, 96128000.0, 27867616.0, 28978604, 6546840, 81993.0, 
[1  288  35  35] [64  288  1  1] [1  64  35  35] [1  1] [0  0] 4 0 , 78400_64_72, 123293.0, 187480896.0, 1274176.0, 0.0, 1003040.0, 375840.0, 627200.0, 10200320.0, 273525504.0, 471724544.0, 232494464.0, 493904.0, 1003040.0, 1768080.0, 22006844, 8866432, 123293.0, 100304000.0, 30669280.0, 44013688, 8866432, 123293.0, 
[1  288  35  35] [48  288  1  1] [1  48  35  35] [1  1] [0  0] 4 0 , 78400_48_72, 118903.0, 186306000.0, 1063432.0, 0.0, 840480.0, 370080.0, 470400.0, 10200320.0, 271642368.0, 469056768.0, 230996384.0, 491904.0, 840480.0, 1555336.0, 21876661, 8807584, 118903.0, 84048000.0, 26141616.0, 43753322, 8807584, 118903.0, 
[1  48  35  35] [64  48  5  5] [1  64  35  35] [1  1] [2  2] 4 0 , 78400_64_304, 249544.0, 327269960.0, 2862208.0, 0.0, 2862121.0, 2234921.0, 627200.0, 25265408.0, 462309888.0, 991939328.0, 607735424.0, 976112.0, 2862121.0, 3838320.0, 49989836, 15236728, 249544.0, 286212100.0, 80272340.0, 99979672, 15236728, 249544.0, 
[1  288  35  35] [64  288  1  1] [1  64  35  35] [1  1] [0  0] 4 0 , 78400_64_72, 123293.0, 187480896.0, 1274176.0, 0.0, 1003040.0, 375840.0, 627200.0, 10200320.0, 273525504.0, 471724544.0, 232494464.0, 493904.0, 1003040.0, 1768080.0, 22006844, 8866432, 123293.0, 100304000.0, 30669280.0, 44013688, 8866432, 123293.0, 
[1  64  35  35] [96  64  3  3] [1  96  35  35] [1  1] [1  1] 4 0 , 78400_96_144, 177188.0, 236907928.0, 2176032.0, 0.0, 1814728.0, 873928.0, 940800.0, 15222016.0, 342573824.0, 652034304.0, 345150272.0, 658528.0, 1814728.0, 2834560.0, 31162018, 11181120, 177188.0, 181472800.0, 53301920.0, 62324036, 11181120, 177188.0, 
[1  96  35  35] [96  96  3  3] [1  96  35  35] [1  1] [1  1] 4 0 , 78400_96_216, 225150.0, 282896608.0, 3068144.0, 0.0, 2817663.0, 1876863.0, 940800.0, 20243712.0, 405501952.0, 825596160.0, 518215648.0, 821984.0, 2817663.0, 3890128.0, 41994119, 13304552, 225150.0, 281766300.0, 79694028.0, 83988238, 13304552, 225150.0, 
[1  288  35  35] [64  288  1  1] [1  64  35  35] [1  1] [0  0] 4 0 , 78400_64_72, 123293.0, 187480896.0, 1274176.0, 0.0, 1003040.0, 375840.0, 627200.0, 10200320.0, 273525504.0, 471724544.0, 232494464.0, 493904.0, 1003040.0, 1768080.0, 22006844, 8866432, 123293.0, 100304000.0, 30669280.0, 44013688, 8866432, 123293.0, 
[1  288  35  35] [384  288  3  3] [1  384  17  17] [2  2] [0  0] 4 0 , 17424_384_648, 409162.0, 410959152.0, 5660832.0, 0.0, 5125800.0, 4289448.0, 836352.0, 37141248.0, 569319552.0, 1372302720.0, 955497632.0, 1296080.0, 5125800.0, 6956912.0, 72743761, 18951900, 409162.0, 512580000.0, 144257472.0, 145487522, 18951900, 409162.0, 
[1  288  35  35] [64  288  1  1] [1  64  35  35] [1  1] [0  0] 4 0 , 78400_64_72, 123293.0, 187480896.0, 1274176.0, 0.0, 1003040.0, 375840.0, 627200.0, 10200320.0, 273525504.0, 471724544.0, 232494464.0, 493904.0, 1003040.0, 1768080.0, 22006844, 8866432, 123293.0, 100304000.0, 30669280.0, 44013688, 8866432, 123293.0, 
[1  64  35  35] [96  64  3  3] [1  96  35  35] [1  1] [1  1] 4 0 , 78400_96_144, 177188.0, 236907928.0, 2176032.0, 0.0, 1814728.0, 873928.0, 940800.0, 15222016.0, 342573824.0, 652034304.0, 345150272.0, 658528.0, 1814728.0, 2834560.0, 31162018, 11181120, 177188.0, 181472800.0, 53301920.0, 62324036, 11181120, 177188.0, 
[1  96  35  35] [96  96  3  3] [1  96  17  17] [2  2] [0  0] 4 0 , 17424_96_216, 60177.0, 63217200.0, 683016.0, 0.0, 631554.0, 422466.0, 209088.0, 4524288.0, 90625536.0, 184510208.0, 116344832.0, 186368.0, 631554.0, 869384.0, 9401720, 2973432, 60177.0, 63155400.0, 17847384.0, 18803440, 2973432, 60177.0, 
[1  768  17  17] [192  768  1  1] [1  192  17  17] [1  1] [0  0] 4 0 , 18496_192_192, 95498.0, 111640640.0, 1221888.0, 0.0, 1190424.0, 746520.0, 443904.0, 7201280.0, 161360640.0, 308018688.0, 204747744.0, 307328.0, 1190424.0, 1529216.0, 16023951, 5267560, 95498.0, 119042400.0, 32983776.0, 32047902, 5267560, 95498.0, 
[1  768  17  17] [128  768  1  1] [1  128  17  17] [1  1] [0  0] 4 0 , 18496_128_192, 53834.0, 56268896.0, 740608.0, 0.0, 740104.0, 444168.0, 295936.0, 3600640.0, 81775360.0, 155419904.0, 111782144.0, 155904.0, 740104.0, 896512.0, 8350064, 2668000, 53834.0, 74010400.0, 20181152.0, 16700128, 2668000, 53834.0, 
[1  128  17  17] [128  128  1  7] [1  128  17  17] [1  1] [0  3] 4 0 , 18496_128_32, 30041.0, 32721280.0, 370048.0, 0.0, 353408.0, 57472.0, 295936.0, 1224960.0, 50446080.0, 71678208.0, 38770848.0, 85888.0, 353408.0, 455936.0, 3451533, 1614720, 30041.0, 35340800.0, 9803776.0, 6903066, 1614720, 30041.0, 
[1  128  17  17] [192  128  7  1] [1  192  17  17] [1  1] [3  0] 4 0 , 18496_192_1568, 562333.0, 599774464.0, 6797440.0, 0.0, 6797440.0, 6353536.0, 443904.0, 59466240.0, 816305920.0, 2114403840.0, 1408005248.0, 1943200.0, 6797440.0, 8740640.0, 110075284, 27367880, 562333.0, 679744000.0, 188392640.0, 220150568, 27367880, 562333.0, 
[1  768  17  17] [128  768  1  1] [1  128  17  17] [1  1] [0  0] 4 0 , 18496_128_192, 53834.0, 56268896.0, 740608.0, 0.0, 740104.0, 444168.0, 295936.0, 3600640.0, 81775360.0, 155419904.0, 111782144.0, 155904.0, 740104.0, 896512.0, 8350064, 2668000, 53834.0, 74010400.0, 20181152.0, 16700128, 2668000, 53834.0, 
[1  128  17  17] [128  128  7  1] [1  128  17  17] [1  1] [3  0] 4 0 , 18496_128_1568, 293220.0, 300405120.0, 3927424.0, 0.0, 3927424.0, 3631488.0, 295936.0, 29733120.0, 409248000.0, 1059429120.0, 762500480.0, 972512.0, 3927424.0, 4899936.0, 56935300, 13718160, 293220.0, 392742400.0, 107948096.0, 113870600, 13718160, 293220.0, 
[1  128  17  17] [128  128  1  7] [1  128  17  17] [1  1] [0  3] 4 0 , 18496_128_32, 30041.0, 32721280.0, 370048.0, 0.0, 353408.0, 57472.0, 295936.0, 1224960.0, 50446080.0, 71678208.0, 38770848.0, 85888.0, 353408.0, 455936.0, 3451533, 1614720, 30041.0, 35340800.0, 9803776.0, 6903066, 1614720, 30041.0, 
